ID,NAME,Tennis Court Area,Park Name,ADDRESS,DISTRICT,WARD,Primary Permitting Status,Asset category,LIGHTS,Surface material,GIS Coordinate
3412,CLYDESDALE PARK - Outdoor Tennis Court (  3),CLYDESDALE PARK - Tennis Court Area,CLYDESDALE PARK,116 CLYDESDALE DR,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32992251,43.78360557)"
3413,CLYDESDALE PARK - Outdoor Tennis Court (  4),CLYDESDALE PARK - Tennis Court Area,CLYDESDALE PARK,116 CLYDESDALE DR,North York,33,Club,Outdoor Tennis Court,Yes,Coated,"(-79.32973957,43.78364296)"
29334,CLYDESDALE PARK TENNIS CLUBHOUSE,,CLYDESDALE PARK,116 CLYDESDALE DR,North York,33,Club,Clubhouse,,,"(-79.32954913,43.78338698)"
3407,COLEMAN PARK - Outdoor Tennis Court (  1),COLEMAN PARK - Tennis Court Area,COLEMAN PARK,19 COLEMAN AVE,Toronto East York,31,Public,Outdoor Tennis Court,No,Asphalt,"(-79.29952726,43.68948392)"
3408,COLEMAN PARK - Outdoor Tennis Court (  2),COLEMAN PARK - Tennis Court Area,COLEMAN PARK,19 COLEMAN AVE,Toronto East York,31,Public,Outdoor Tennis Court,No,Asphalt,"(-79.29936857,43.68951967)"
3400,CONFEDERATION PARK - Outdoor Tennis Court (  1),CONFEDERATION PARK - Tennis Court Area,CONFEDERATION PARK,250 DOLLY VARDEN BLVD,Scarborough,38,Club,Outdoor Tennis Court,Yes,Coated,"(-79.23582959,43.77364966)"
3401,CONFEDERATION PARK - Outdoor Tennis Court (  2),CONFEDERATION PARK - Tennis Court Area,CONFEDERATION PARK,250 DOLLY VARDEN BLVD,Scarborough,38,Club,Outdoor Tennis Court,Yes,Coated,"(-79.23600388,43.77361482)"
3402,CONFEDERATION PARK - Outdoor Tennis Court (  3),CONFEDERATION PARK - Tennis Court Area,CONFEDERATION PARK,250 DOLLY VARDEN BLVD,Scarborough,38,Club,Outdoor Tennis Court,Yes,Coated,"(-79.23617819,43.77357658)"
3387,COSBURN PARK - Outdoor Tennis Court (  1),COSBURN PARK - Tennis Court Area,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.33053051,43.69275676)"
3388,COSBURN PARK - Outdoor Tennis Court (  2),COSBURN PARK - Tennis Court Area,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.33035647,43.69279369)"
3389,COSBURN PARK - Outdoor Tennis Court (  3),COSBURN PARK - Tennis Court Area,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.33018244,43.69283195)"
3390,COSBURN PARK - Outdoor Tennis Court (  4),COSBURN PARK - Tennis Court Area,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.3298765,43.69289791)"
3391,COSBURN PARK - Outdoor Tennis Court (  5),COSBURN PARK - Tennis Court Area,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.33003038,43.69286493)"
3381,CRESTHAVEN PARK - Outdoor Tennis Court (  1),CRESTHAVEN PARK - Tennis Court Area,CRESTHAVEN PARK,37 CRESTHAVEN DR,North York,24,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36319467,43.7983579)"
3382,CRESTHAVEN PARK - Outdoor Tennis Court (  2),CRESTHAVEN PARK - Tennis Court Area,CRESTHAVEN PARK,37 CRESTHAVEN DR,North York,24,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36300923,43.798396)"
3383,CRESTHAVEN PARK - Outdoor Tennis Court (  3),CRESTHAVEN PARK - Tennis Court Area,CRESTHAVEN PARK,37 CRESTHAVEN DR,North York,24,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36356406,43.79828506)"
3384,CRESTHAVEN PARK - Outdoor Tennis Court (  4),CRESTHAVEN PARK - Tennis Court Area,CRESTHAVEN PARK,37 CRESTHAVEN DR,North York,24,Club,Outdoor Tennis Court,Yes,Coated,"(-79.36337684,43.79832221)"
3376,CUMMER PARK - Outdoor Tennis Court (  1),CUMMER PARK - Tennis Court Area,CUMMER PARK,823 CUMMER AVE,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.37212088,43.79987628)"
3377,CUMMER PARK - Outdoor Tennis Court (  2),CUMMER PARK - Tennis Court Area,CUMMER PARK,823 CUMMER AVE,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.37228451,43.79982223)"
3378,CUMMER PARK - Outdoor Tennis Court (  3),CUMMER PARK - Tennis Court Area,CUMMER PARK,823 CUMMER AVE,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.37199512,43.80009529)"
3379,CUMMER PARK - Outdoor Tennis Court (  4),CUMMER PARK - Tennis Court Area,CUMMER PARK,823 CUMMER AVE,North York,24,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.37182843,43.80015155)"
29354,DAVISVILLE TENNIS CLUBHOUSE,,JUNE ROWLANDS PARK,220 DAVISVILLE AVE,Toronto East York,22,Club,Clubhouse,,,"(-79.3882133799999,43.7002781)"
3349,DOVERCOURT PARK - Outdoor Tennis Court (  1),DOVERCOURT PARK - Tennis Court Area,DOVERCOURT PARK,155 BARTLETT AVE,Toronto East York,18,Public,Outdoor Tennis Court,No,Asphalt,"(-79.43336469,43.66552997)"
3350,DOVERCOURT PARK - Outdoor Tennis Court (  2),DOVERCOURT PARK - Tennis Court Area,DOVERCOURT PARK,155 BARTLETT AVE,Toronto East York,18,Public,Outdoor Tennis Court,No,Asphalt,"(-79.43321393,43.66556227)"
3339,DUNLACE PARK - Outdoor Tennis Court (  1),DUNLACE PARK - Tennis Court Area,DUNLACE PARK,28 DUNLACE DR,North York,25,Club,Outdoor Tennis Court,Yes,Asphalt,"(-79.36837521,43.76289732)"
3340,DUNLACE PARK - Outdoor Tennis Court (  2),DUNLACE PARK - Tennis Court Area,DUNLACE PARK,28 DUNLACE DR,North York,25,Club,Outdoor Tennis Court,Yes,Asphalt,"(-79.36873573,43.76280196)"
3341,DUNLACE PARK - Outdoor Tennis Court (  3),DUNLACE PARK - Tennis Court Area,DUNLACE PARK,28 DUNLACE DR,North York,25,Club,Outdoor Tennis Court,Yes,Asphalt,"(-79.36855478,43.76284914)"
29382,DUNLACE PARK TENNIS AND BOCCE CLUBHOUSE,,DUNLACE PARK,28 DUNLACE DR,North York,25,Club,Clubhouse,,,"(-79.36896576,43.76272618)"
3328,EAST MALL PARK - Outdoor Tennis Court (  1),EAST MALL PARK - Tennis Court Area,EAST MALL PARK,355 THE EAST MALL,Etobicoke York,05,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.55680307,43.64148251)"
3329,EAST MALL PARK - Outdoor Tennis Court (  2),EAST MALL PARK - Tennis Court Area,EAST MALL PARK,355 THE EAST MALL,Etobicoke York,05,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.55714908,43.64140228)"
3330,EAST MALL PARK - Outdoor Tennis Court (  3),EAST MALL PARK - Tennis Court Area,EAST MALL PARK,355 THE EAST MALL,Etobicoke York,05,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.55697536,43.64144219)"
29348,EAST YORK TENNIS CLUB,,COSBURN PARK,115 ROOSEVELT RD,Toronto East York,29,Club,Clubhouse,,,"(-79.33057174,43.6930204)"
3309,EGLINTON FLATS - Outdoor Tennis Court (  1),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49447972,43.68489355)"
3310,EGLINTON FLATS - Outdoor Tennis Court (  2),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49415347,43.68497573)"
3311,EGLINTON FLATS - Outdoor Tennis Court (  3),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.4939135,43.68503246)"
3312,EGLINTON FLATS - Outdoor Tennis Court (  4),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49417278,43.68439943)"
3313,EGLINTON FLATS - Outdoor Tennis Court (  5),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49374903,43.68507159)"
3314,EGLINTON FLATS - Outdoor Tennis Court (  6),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49358994,43.68511072)"
3315,EGLINTON FLATS - Outdoor Tennis Court (  7),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49431525,43.68493464)"
3316,EGLINTON FLATS - Outdoor Tennis Court (  8),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49418044,43.68463135)"
3317,EGLINTON FLATS - Outdoor Tennis Court (  9),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49344705,43.68480351)"
3318,EGLINTON FLATS - Outdoor Tennis Court ( 10),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.4943503,43.68459222)"
3319,EGLINTON FLATS - Outdoor Tennis Court ( 11),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49360883,43.68476438)"
3320,EGLINTON FLATS - Outdoor Tennis Court ( 12),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.4937733,43.68472526)"
3321,EGLINTON FLATS - Outdoor Tennis Court ( 13),EGLINTON FLATS - Tennis Court Area,EGLINTON FLATS,101 EMMETT AVE,Etobicoke York,11,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.49401866,43.68467048)"
3300,EGLINTON PARK - Outdoor Tennis Court (  1),EGLINTON PARK - Tennis Court Area,EGLINTON PARK,200 EGLINTON AVE W,North York,16,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.40448996,43.70661165)"
3301,EGLINTON PARK - Outdoor Tennis Court (  2),EGLINTON PARK - Tennis Court Area,EGLINTON PARK,200 EGLINTON AVE W,North York,16,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.40444737,43.70645559)"
3295,ELIZABETH SIMCOE PARK - Outdoor Tennis Court (  1),ELIZABETH SIMCOE PARK - Tennis Court Area,ELIZABETH SIMCOE PARK,180 SYLVAN AVE,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.20512064,43.73925131)"
3296,ELIZABETH SIMCOE PARK - Outdoor Tennis Court (  2),ELIZABETH SIMCOE PARK - Tennis Court Area,ELIZABETH SIMCOE PARK,180 SYLVAN AVE,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.20494263,43.73927616)"
3297,ELIZABETH SIMCOE PARK - Outdoor Tennis Court (  3),ELIZABETH SIMCOE PARK - Tennis Court Area,ELIZABETH SIMCOE PARK,180 SYLVAN AVE,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.20547834,43.73919678)"
3298,ELIZABETH SIMCOE PARK - Outdoor Tennis Court (  4),ELIZABETH SIMCOE PARK - Tennis Court Area,ELIZABETH SIMCOE PARK,180 SYLVAN AVE,Scarborough,43,Club,Outdoor Tennis Court,Yes,Coated,"(-79.20530032,43.73922404)"
3271,FAIRMOUNT PARK - Outdoor Tennis Court (  1),FAIRMOUNT PARK - Tennis Court Area,FAIRMOUNT PARK,1725 GERRARD ST E,Toronto East York,32,Public,Outdoor Tennis Court,No,Asphalt,"(-79.31545755,43.67524372)"
3272,FAIRMOUNT PARK - Outdoor Tennis Court (  2),FAIRMOUNT PARK - Tennis Court Area,FAIRMOUNT PARK,1725 GERRARD ST E,Toronto East York,32,Public,Outdoor Tennis Court,No,Asphalt,"(-79.31514043,43.67530674)"
3273,FAIRMOUNT PARK - Outdoor Tennis Court (  3),FAIRMOUNT PARK - Tennis Court Area,FAIRMOUNT PARK,1725 GERRARD ST E,Toronto East York,32,Public,Outdoor Tennis Court,No,Asphalt,"(-79.31498338,43.67533715)"
3274,FAIRMOUNT PARK - Outdoor Tennis Court (  4),FAIRMOUNT PARK - Tennis Court Area,FAIRMOUNT PARK,1725 GERRARD ST E,Toronto East York,32,Public,Outdoor Tennis Court,No,Asphalt,"(-79.31482482,43.67536867)"
3275,FAIRMOUNT PARK - Outdoor Tennis Court (  5),FAIRMOUNT PARK - Tennis Court Area,FAIRMOUNT PARK,1725 GERRARD ST E,Toronto East York,32,Public,Outdoor Tennis Court,No,Asphalt,"(-79.31529899,43.67527522)"
3264,FENSIDE PARK - Outdoor Tennis Court (  1),FENSIDE PARK - Tennis Court Area,FENSIDE PARK,30 SLIDELL CRES,North York,34,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32754101,43.76476268)"
3265,FENSIDE PARK - Outdoor Tennis Court (  2),FENSIDE PARK - Tennis Court Area,FENSIDE PARK,30 SLIDELL CRES,North York,34,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32715291,43.76485512)"
3266,FENSIDE PARK - Outdoor Tennis Court (  3),FENSIDE PARK - Tennis Court Area,FENSIDE PARK,30 SLIDELL CRES,North York,34,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.32770613,43.76472408)"
3267,FENSIDE PARK - Outdoor Tennis Court (  4),FENSIDE PARK - Tennis Court Area,FENSIDE PARK,30 SLIDELL CRES,North York,34,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.3273265,43.76481347)"
3260,FIRGROVE PARK - Outdoor Tennis Court (  1),FIRGROVE PARK - Tennis Court Area,FIRGROVE PARK,254 FIRGROVE CRES,Etobicoke York,07,Public,Outdoor Tennis Court,No,Asphalt,"(-79.5210539,43.75060517)"
3261,FIRGROVE PARK - Outdoor Tennis Court (  2),FIRGROVE PARK - Tennis Court Area,FIRGROVE PARK,254 FIRGROVE CRES,Etobicoke York,07,Public,Outdoor Tennis Court,No,Asphalt,"(-79.52087301,43.75064812)"
3262,FIRGROVE PARK - Outdoor Tennis Court (  3),FIRGROVE PARK - Tennis Court Area,FIRGROVE PARK,254 FIRGROVE CRES,Etobicoke York,07,Public,Outdoor Tennis Court,No,Asphalt,"(-79.52069048,43.75068987)"
3254,FLAGSTAFF PARK - Outdoor Tennis Court (  1),FLAGSTAFF PARK - Tennis Court Area,FLAGSTAFF PARK,42 MERCURY RD,Etobicoke York,02,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.59067546,43.72097009)"
3253,FLAGSTAFF PARK - Outdoor Tennis Court (  2),FLAGSTAFF PARK - Tennis Court Area,FLAGSTAFF PARK,42 MERCURY RD,Etobicoke York,02,Public,Outdoor Tennis Court,Yes,Asphalt,"(-79.59084844,43.72092927)"
3239,FOUNTAINHEAD PARK - Outdoor Tennis Court (  1),FOUNTAINHEAD PARK - Tennis Court Area,FOUNTAINHEAD PARK,445 SENTINEL RD,North York,08,Club,Outdoor Tennis Court,Yes,Asphalt,"(-79.4992761,43.76208644)"
3240,FOUNTAINHEAD PARK - Outdoor Tennis Court (  2),FOUNTAINHEAD PARK - Tennis Court Area,FOUNTAINHEAD PARK,445 SENTINEL RD,North York,08,Club,Outdoor Tennis Court,Yes,Coated,"(-79.49945699,43.76204464)"
3241,FOUNTAINHEAD PARK - Outdoor Tennis Court (  3),FOUNTAINHEAD PARK - Tennis Court Area,FOUNTAINHEAD PARK,445 SENTINEL RD,North York,08,Club,Outdoor Tennis Court,Yes,Coated,"(-79.49963788,43.76200189)"
